証券コード,会社名,会計基準,決算期,年度,指標,値,この値の基準,出所書類,本体か訂正か
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,営業CF,482637000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,営業CF,835935000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,営業利益,2282000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,営業利益,197789000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,売上高,7024259000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,売上高,7205546000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,売上高,7180882000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,売上高,7639596000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,売上高,7852091000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,従業員数,508,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,従業員数,486,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,従業員数,484,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,従業員数,506,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,従業員数,538,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,純利益,238442000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,純利益,203012000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,純利益,133825000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,純利益,-236037000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,純利益,158928000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,純資産,4676335000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,純資産,4889858000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,純資産,5042161000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,純資産,4880443000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,純資産,5024408000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,経常利益,313083000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,経常利益,194808000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,経常利益,195084000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,経常利益,31187000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,経常利益,189527000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,総資産,9720184000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,総資産,9387032000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,総資産,9414344000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,総資産,9299013000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,総資産,9731779000,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2022,自己資本比率,0.481,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2023,自己資本比率,0.521,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2024,自己資本比率,0.536,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2025,自己資本比率,0.525,JGAAP,S100YKQB,本体
5162,株式会社朝日ラバー,Japan GAAP,03月期,2026,自己資本比率,0.516,JGAAP,S100YKQB,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,EPS,336.04,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,EPS,324.48,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,EPS,433.84,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,EPS,461.82,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,EPS,418.27,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,ROE,0.126,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,ROE,0.105,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,ROE,0.121,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,ROE,0.114,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,ROE,0.094,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,営業CF,6352000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,営業CF,6770000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,営業CF,9912000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,営業CF,8670000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,営業CF,8353000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,営業利益,9184000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,営業利益,9060000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,売上高,58260000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,売上高,64172000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,売上高,70631000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,売上高,71356000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,売上高,73668000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,従業員数,2305,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,従業員数,2281,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,従業員数,2408,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,従業員数,2379,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,従業員数,2440,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,純利益,4781000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,純利益,4578000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,純利益,5915000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,純利益,6171000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,純利益,5514000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,純資産,47275000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,純資産,52938000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,純資産,58347000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,純資産,63857000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,純資産,68119000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,経常利益,7531000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,経常利益,8452000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,経常利益,10548000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,経常利益,10382000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,経常利益,9230000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,総資産,67960000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,総資産,72540000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,総資産,77936000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,総資産,82978000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,総資産,88115000000,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2021,自己資本比率,0.599,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2022,自己資本比率,0.637,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2023,自己資本比率,0.660,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2024,自己資本比率,0.684,JGAAP,S100XRDM,本体
5184,株式会社ニチリン,Japan GAAP,12月期,2025,自己資本比率,0.685,JGAAP,S100XRDM,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,EPS,127.24,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,EPS,132.61,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,EPS,189.35,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,EPS,181.87,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,EPS,73.67,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,ROE,0.0669,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,ROE,0.0630,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,ROE,0.0812,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,ROE,0.0708,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,ROE,0.0272,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,営業CF,5344000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,営業CF,3515000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,営業CF,8843000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,営業CF,6631000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,営業CF,8044000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,営業利益,4721000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,営業利益,3806000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,売上高,71504000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,売上高,82318000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,売上高,88847000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,売上高,89657000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,売上高,90025000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,従業員数,4732,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,従業員数,4577,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,従業員数,4594,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,従業員数,4523,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,従業員数,4401,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,純利益,2084000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,純利益,2135000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,純利益,3050000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,純利益,2931000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,純利益,1144000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,純資産,34377000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,純資産,37952000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,純資産,42010000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,純資産,45936000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,純資産,43805000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,経常利益,2522000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,経常利益,3139000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,経常利益,4094000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,経常利益,4569000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,経常利益,3864000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,総資産,65039000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,総資産,71530000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,総資産,76033000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,総資産,79402000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,総資産,81686000000,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2022,自己資本比率,0.495,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2023,自己資本比率,0.498,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2024,自己資本比率,0.520,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2025,自己資本比率,0.545,JGAAP,S100YG75,本体
5185,株式会社フコク,Japan GAAP,03月期,2026,自己資本比率,0.500,JGAAP,S100YG75,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,EPS,370.45,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,EPS,387.27,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,EPS,353.84,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,EPS,436.73,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,EPS,490.47,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,ROE,0.093,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,ROE,0.088,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,ROE,0.073,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,ROE,0.082,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,ROE,0.085,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,営業CF,9011000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,営業CF,11995000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,営業CF,8922000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,営業CF,7007000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,営業CF,9612000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,営業利益,5155000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,営業利益,5862000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,売上高,83734000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,売上高,88000000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,売上高,88609000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,売上高,90276000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,売上高,91834000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,従業員数,2971,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,従業員数,2976,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,従業員数,2952,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,従業員数,2940,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,従業員数,2993,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,純利益,10489000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,純利益,10853000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,純利益,9857000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,純利益,12131000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,純利益,13529000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,純資産,119214000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,純資産,129450000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,純資産,142011000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,純資産,154176000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,純資産,165625000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,経常利益,13193000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,経常利益,12900000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,経常利益,12007000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,経常利益,14601000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,経常利益,14810000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,総資産,147450000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,総資産,158385000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,総資産,169504000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,総資産,179931000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,総資産,192432000000,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2022,自己資本比率,0.803,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2023,自己資本比率,0.813,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2024,自己資本比率,0.833,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2025,自己資本比率,0.853,JGAAP,S100YGN5,本体
5186,ニッタ株式会社,Japan GAAP,03月期,2026,自己資本比率,0.856,JGAAP,S100YGN5,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,EPS,72.61,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,EPS,53.00,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,EPS,16.92,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,EPS,95.41,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,EPS,84.25,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,ROE,0.048,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,ROE,0.033,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,ROE,0.010,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,ROE,0.055,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,ROE,0.044,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,営業CF,1248681000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,営業CF,478576000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,営業CF,698839000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,営業CF,2249762000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,営業CF,530120000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,営業利益,692456000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,営業利益,1005082000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,売上高,11698682000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,売上高,12326542000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,売上高,12585449000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,売上高,13030322000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,売上高,13617561000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,従業員数,1170,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,従業員数,1117,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,従業員数,962,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,従業員数,1002,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,従業員数,1010,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,純利益,660409000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,純利益,482213000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,純利益,154022000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,純利益,840901000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,純利益,713734000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,純資産,14220287000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,純資産,14723712000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,純資産,14944365000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,純資産,15750672000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,純資産,16332321000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,経常利益,1009977000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,経常利益,834889000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,経常利益,872825000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,経常利益,750129000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,経常利益,988091000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,総資産,18075741000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,総資産,18865564000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,総資産,19258777000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,総資産,20047668000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,総資産,20143280000,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2021,自己資本比率,0.787,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2022,自己資本比率,0.780,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2023,自己資本比率,0.776,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2024,自己資本比率,0.786,JGAAP,S100XUEF,本体
5187,クリエートメディック株式会社,Japan GAAP,12月期,2025,自己資本比率,0.811,JGAAP,S100XUEF,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2022,EPS,-48.84,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2023,EPS,162.37,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2024,EPS,379.11,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2025,EPS,220.15,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2026,EPS,344.38,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2022,ROE,-0.013,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2023,ROE,0.041,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2024,ROE,0.089,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2025,ROE,0.048,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2026,ROE,0.070,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2022,営業CF,71587000,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2023,営業CF,-254507000,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2024,営業CF,366995000,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2025,営業CF,423085000,JGAAP,S100YIQ8,本体
5189,櫻護謨株式会社,Japan GAAP,03月期,2026,営業CF,-601255000,JGAAP,S100YIQ8,本体
